ID,Sex,Age,Address,Family_size,Parent_cohabitation_status,Mother_education_level ,Father_education_level,Mother_job,Father_job,Guardian,Traveltime,Studytime,Failures,School_support,Family_support,Parent_aid,Activities,Nursery_attend,Access_internet,In_Romantic_relationship,Family_relative,Freetime,Goout,Health,Absences,State,Race,Math_score,Reading_score,Writing_score,Attendance_rate,Suspensions,Expulsions,Teacher_support,Counseling,Social_worker_visits,Parental_involvement
ID-641,Male,17,Rural,greater than 3,Together,secondary,primary (5th-9th grade),services,health,father,3,2,4,no,no,no,no,no,yes,yes,1,3,5,good,31,Texas,Other,65,44,4,94.59,1,1,yes,yes,3,low
ID-1521,Male,16,Rural,greater than 3,Together,secondary,secondary,other,other,other,4,1,1,yes,no,no,no,yes,no,no,1,4,1,poor,5,California,African American,78,46,35,87.31,2,0,yes,yes,0,medium
ID-2679,Male,15,Rural,greater than 3,Together,primary (4th grade),higher education,services,health,father,3,2,2,yes,yes,yes,yes,yes,yes,no,3,4,3,poor,27,Texas,Hispanic,10,71,24,99.89,2,1,yes,no,1,medium
ID-4242,Male,19,Rural,greater than 3,Together,secondary,secondary,other,teacher,father,2,2,4,yes,no,no,no,yes,no,yes,1,1,2,excellent,79,California,Other,2,75,69,90.84,0,1,no,no,0,medium
ID-4643,Male,15,Rural,greater than 3,Apart,primary (4th grade),secondary,services,at_home,father,2,3,2,no,yes,yes,no,no,no,no,5,3,2,peak,20,Florida,Other,8,52,76,91.89,3,1,no,yes,1,high
ID-392,Male,17,Rural,greater than 3,Together,primary (4th grade),higher education,teacher,health,other,1,2,3,yes,yes,no,no,yes,no,yes,5,2,2,excellent,39,California,White,42,26,80,99.93,1,1,no,yes,1,low
ID-1636,Male,19,Rural,greater than 3,Apart,primary (5th-9th grade),primary (4th grade),health,health,mother,4,4,4,yes,yes,no,no,no,no,yes,4,3,2,peak,25,Florida,Other,86,100,29,77.02,0,1,yes,yes,3,medium
ID-3238,Male,18,Rural,greater than 3,Apart,none,higher education,at_home,services,mother,3,4,4,yes,yes,yes,no,no,no,yes,4,4,4,fair,18,Texas,African American,62,58,38,89.4,3,1,yes,no,3,low
ID-1972,Male,16,Rural,greater than 3,Together,none,primary (4th grade),other,other,father,3,3,4,no,no,no,no,no,no,no,5,3,2,fair,19,California,White,9,98,75,96.64,3,1,yes,no,4,high
ID-3223,Male,17,Rural,greater than 3,Apart,none,higher education,at_home,other,other,1,2,4,yes,no,no,no,no,no,yes,5,5,1,peak,41,Texas,Hispanic,100,90,23,99.04,3,1,yes,no,3,high
ID-4459,Male,17,Rural,greater than 3,Together,primary (5th-9th grade),higher education,at_home,at_home,father,3,4,1,no,no,yes,yes,no,no,no,5,3,4,excellent,44,Florida,White,87,74,3,83.4,2,0,yes,yes,0,medium
ID-3769,Male,16,Rural,greater than 3,Together,secondary,secondary,at_home,teacher,father,1,3,2,yes,yes,yes,no,no,yes,yes,2,3,2,fair,85,Texas,Asian,31,49,2,82.93,2,1,no,no,3,medium
ID-944,Male,16,Rural,greater than 3,Together,primary (4th grade),none,other,health,mother,1,2,1,yes,yes,no,no,no,no,yes,2,2,3,fair,26,California,Hispanic,67,73,77,72.84,0,0,no,yes,1,low
ID-3900,Male,18,Rural,greater than 3,Apart,primary (5th-9th grade),secondary,other,health,mother,3,1,1,no,yes,yes,no,yes,no,no,1,1,1,fair,85,California,Asian,6,19,30,97.13,3,0,yes,no,1,medium
ID-3521,Male,17,Rural,greater than 3,Together,primary (4th grade),primary (5th-9th grade),at_home,health,father,3,2,4,yes,no,no,no,no,no,no,1,2,3,fair,7,California,African American,92,96,16,98.1,0,0,yes,yes,2,high
ID-2295,Male,17,Rural,greater than 3,Together,primary (4th grade),none,other,health,other,2,3,3,yes,no,yes,yes,no,yes,yes,2,2,4,fair,88,California,Hispanic,44,55,58,96.54,2,1,no,yes,0,low
ID-1498,Male,15,Rural,greater than 3,Together,higher education,none,services,other,other,3,1,2,yes,no,yes,no,no,no,no,3,1,4,poor,81,California,Hispanic,45,17,62,76.76,2,1,yes,no,4,low
ID-1346,Male,19,Rural,greater than 3,Together,higher education,higher education,other,health,other,4,4,1,yes,yes,yes,yes,no,yes,no,4,2,2,good,64,Florida,White,59,79,7,79.05,1,0,no,no,4,medium
ID-472,Male,19,Rural,greater than 3,Apart,primary (4th grade),primary (5th-9th grade),teacher,other,other,3,1,4,yes,no,no,no,no,yes,yes,1,1,3,peak,63,Texas,Asian,28,64,24,98.45,2,1,no,no,3,high
ID-3745,Male,15,Rural,greater than 3,Apart,primary (4th grade),higher education,services,other,other,4,3,2,yes,no,no,no,yes,no,yes,2,5,2,peak,31,Texas,Asian,63,78,10,88.43,0,1,no,no,2,low
ID-3440,Male,19,Rural,greater than 3,Apart,primary (4th grade),secondary,at_home,services,father,3,3,4,no,yes,yes,no,yes,no,yes,1,1,3,peak,65,Texas,White,72,53,89,88.97,0,0,yes,yes,3,medium
ID-1952,Male,16,Rural,greater than 3,Apart,secondary,none,other,services,mother,4,1,4,no,yes,no,no,yes,yes,yes,1,3,4,fair,35,Florida,White,45,4,25,82.51,0,0,no,yes,3,medium
ID-666,Male,19,Rural,greater than 3,Apart,higher education,none,other,health,mother,3,1,4,yes,no,yes,no,yes,no,yes,3,4,2,excellent,15,Texas,White,1,14,29,88.46,3,0,yes,no,4,medium
ID-1165,Male,19,Rural,greater than 3,Apart,none,higher education,at_home,services,mother,4,3,2,no,yes,yes,no,yes,no,yes,1,3,2,poor,27,Texas,White,2,61,61,74.82,0,0,yes,yes,1,medium
ID-258,Male,15,Rural,greater than 3,Apart,secondary,higher education,at_home,at_home,other,4,2,1,yes,no,yes,yes,yes,yes,no,1,5,1,fair,47,Texas,Other,91,85,9,98.48,2,0,no,yes,2,medium
ID-4513,Male,18,Rural,greater than 3,Apart,primary (4th grade),higher education,other,health,other,2,1,4,yes,no,yes,no,no,yes,yes,3,1,1,poor,79,Texas,White,83,37,90,98.37,0,1,yes,yes,2,high
ID-2868,Male,19,Rural,greater than 3,Apart,none,secondary,other,services,mother,1,2,1,no,no,no,no,no,no,no,5,4,3,fair,88,Florida,White,41,44,8,95.71,2,0,yes,no,0,high
ID-3297,Male,19,Rural,greater than 3,Together,secondary,primary (4th grade),health,services,mother,2,2,4,no,no,yes,yes,yes,no,no,4,4,1,fair,75,Florida,White,67,88,89,77.68,2,0,yes,no,4,low
ID-1285,Male,18,Rural,greater than 3,Apart,primary (5th-9th grade),higher education,services,health,father,1,3,3,yes,no,no,no,yes,yes,yes,5,3,4,peak,79,Texas,Other,61,60,67,96.28,1,0,yes,yes,4,high
ID-31,Male,15,Rural,greater than 3,Apart,none,none,services,services,other,3,2,4,no,no,yes,no,yes,yes,no,4,3,3,poor,35,California,African American,29,51,4,91,1,0,yes,no,2,high
ID-2166,Male,18,Rural,greater than 3,Apart,primary (5th-9th grade),primary (5th-9th grade),health,at_home,other,3,3,4,no,yes,yes,no,no,yes,yes,3,1,1,fair,57,Florida,African American,30,96,100,77.39,0,1,yes,yes,3,high
ID-451,Male,15,Rural,greater than 3,Together,primary (5th-9th grade),none,teacher,other,other,4,1,4,no,no,yes,no,no,no,no,5,4,2,good,47,Texas,White,40,59,15,95.06,1,1,yes,no,0,low
ID-2332,Male,16,Rural,greater than 3,Together,none,higher education,health,health,father,2,2,2,no,no,yes,yes,yes,no,no,2,5,2,peak,40,Texas,Hispanic,21,99,76,72.73,1,0,yes,no,2,high
ID-4316,Male,15,Rural,greater than 3,Together,primary (5th-9th grade),secondary,teacher,health,father,1,4,4,yes,no,yes,no,no,no,yes,5,4,3,excellent,50,Florida,Other,72,23,1,91.51,3,0,no,no,0,medium
ID-3007,Male,16,Rural,greater than 3,Together,secondary,none,teacher,teacher,father,1,4,1,yes,no,no,yes,yes,no,yes,5,3,1,poor,35,Florida,White,8,62,17,99.92,3,1,yes,yes,2,medium
ID-4202,Male,16,Rural,greater than 3,Together,none,primary (4th grade),at_home,other,mother,4,4,1,yes,no,no,yes,yes,no,yes,3,5,3,fair,48,Florida,Other,30,59,90,82.93,2,1,no,no,3,high
ID-1076,Male,15,Rural,greater than 3,Apart,secondary,higher education,health,health,father,1,2,4,no,yes,yes,yes,no,no,no,1,3,1,excellent,57,California,Other,15,9,36,88.65,2,1,yes,yes,0,low
ID-3778,Male,17,Rural,greater than 3,Apart,primary (5th-9th grade),none,other,services,mother,3,1,3,yes,no,yes,yes,yes,yes,no,3,3,5,excellent,15,California,African American,34,45,100,76.49,1,1,yes,yes,1,high
ID-1123,Male,15,Rural,greater than 3,Together,primary (5th-9th grade),secondary,other,services,other,2,2,2,yes,no,no,no,yes,no,yes,3,2,2,excellent,92,Texas,Asian,21,67,48,84,3,1,yes,no,3,low
ID-4837,Male,19,Rural,greater than 3,Together,none,secondary,health,services,other,4,1,1,no,no,yes,no,no,yes,yes,4,5,3,fair,92,Florida,Asian,51,5,8,73.25,3,0,no,yes,4,medium
ID-2219,Male,19,Rural,greater than 3,Apart,secondary,higher education,other,other,mother,1,3,1,yes,no,no,yes,yes,no,yes,5,3,2,good,80,California,Asian,58,72,65,90.86,1,0,yes,no,1,low
ID-2012,Male,17,Rural,greater than 3,Apart,primary (5th-9th grade),higher education,teacher,services,mother,1,4,2,no,no,no,no,no,no,no,3,4,1,fair,67,Texas,White,94,43,29,93.18,1,1,yes,no,0,high
ID-338,Male,16,Rural,greater than 3,Together,higher education,primary (4th grade),services,health,other,4,1,1,no,no,no,no,yes,yes,yes,3,1,5,good,85,Florida,Asian,12,77,54,87.65,1,1,yes,no,1,medium
ID-4979,Male,17,Rural,greater than 3,Together,secondary,none,services,teacher,other,3,1,4,no,yes,no,no,yes,yes,yes,2,5,4,poor,26,Texas,White,91,91,17,92.23,1,1,no,yes,0,low
ID-2292,Male,19,Rural,greater than 3,Together,primary (4th grade),primary (5th-9th grade),teacher,other,other,3,1,2,no,no,yes,no,yes,yes,yes,3,3,3,poor,63,Texas,Hispanic,50,81,39,90.69,1,0,no,yes,3,high
ID-1701,Male,17,Rural,greater than 3,Apart,none,primary (4th grade),other,other,father,1,3,4,yes,no,no,yes,no,no,yes,2,2,3,poor,21,California,African American,38,30,37,97.69,3,0,yes,yes,4,low
ID-3813,Male,15,Rural,greater than 3,Apart,none,primary (4th grade),services,teacher,father,4,3,2,no,yes,yes,yes,yes,no,no,1,4,4,excellent,69,California,Hispanic,58,34,12,84.36,3,0,yes,no,0,high
ID-1921,Male,17,Rural,greater than 3,Apart,primary (5th-9th grade),higher education,services,teacher,father,3,4,4,no,yes,yes,no,yes,yes,no,4,3,4,good,21,California,White,38,34,87,86.15,3,0,yes,no,0,high
ID-4404,Male,16,Rural,greater than 3,Apart,primary (4th grade),primary (4th grade),at_home,health,mother,2,3,4,yes,yes,no,no,no,no,yes,5,4,2,excellent,76,California,Hispanic,70,99,25,81.16,0,1,yes,no,4,low
ID-82,Male,15,Rural,greater than 3,Together,higher education,higher education,services,teacher,other,4,4,2,yes,no,no,no,no,no,no,4,5,1,peak,23,Texas,Asian,88,18,30,80.59,1,0,no,yes,2,medium
ID-2454,Male,18,Rural,greater than 3,Together,primary (4th grade),none,other,at_home,father,4,4,2,no,no,yes,yes,no,no,yes,5,3,2,peak,49,California,Hispanic,47,32,54,94.53,2,0,yes,yes,1,medium
ID-4651,Male,19,Rural,greater than 3,Together,primary (4th grade),primary (4th grade),at_home,services,mother,4,3,2,yes,yes,no,no,no,yes,no,1,4,1,fair,29,Texas,Other,64,94,63,97.87,2,1,no,no,2,medium
ID-4323,Male,19,Rural,greater than 3,Apart,none,primary (4th grade),at_home,services,other,4,2,1,no,no,yes,no,yes,no,no,4,5,2,poor,6,Texas,Other,49,88,74,79.29,0,1,yes,no,1,high
ID-3738,Male,17,Rural,greater than 3,Together,primary (5th-9th grade),primary (5th-9th grade),services,teacher,father,4,4,1,yes,no,yes,yes,yes,no,yes,3,1,1,peak,57,California,African American,45,58,7,82.58,1,0,no,no,1,low
ID-4691,Male,15,Rural,greater than 3,Together,none,primary (4th grade),other,health,other,1,4,2,yes,yes,yes,yes,no,no,yes,1,3,5,poor,31,Texas,Hispanic,34,46,95,80.57,0,0,yes,yes,1,low
ID-306,Male,18,Rural,greater than 3,Apart,primary (5th-9th grade),primary (5th-9th grade),services,other,mother,1,2,4,no,no,yes,no,yes,yes,no,5,1,1,peak,34,California,White,62,70,88,95.64,0,1,yes,no,4,high
ID-3791,Male,15,Rural,greater than 3,Apart,primary (4th grade),none,other,health,father,3,4,2,yes,no,no,yes,no,no,no,2,5,4,fair,80,California,African American,74,67,84,98.43,1,1,no,yes,4,medium
ID-2738,Male,19,Rural,greater than 3,Apart,primary (5th-9th grade),none,teacher,at_home,other,2,2,4,no,no,yes,no,yes,no,yes,1,3,5,good,21,California,Asian,97,1,30,97.06,2,1,yes,yes,0,low
ID-788,Male,15,Rural,greater than 3,Apart,none,primary (5th-9th grade),at_home,services,mother,4,4,4,yes,yes,yes,no,yes,no,yes,2,5,3,fair,25,Texas,Asian,81,88,82,70.4,3,1,yes,no,4,low
ID-1710,Male,18,Rural,greater than 3,Apart,primary (4th grade),none,other,at_home,mother,4,2,1,no,no,yes,yes,no,yes,yes,1,5,3,peak,92,Texas,Other,30,24,13,75.18,0,1,no,yes,1,medium
ID-1276,Male,17,Rural,greater than 3,Apart,secondary,none,teacher,teacher,other,4,1,4,yes,yes,no,yes,no,no,no,3,1,1,peak,35,California,African American,59,33,56,96.85,0,1,no,no,3,medium
ID-1506,Male,16,Rural,greater than 3,Apart,primary (4th grade),secondary,at_home,at_home,other,2,1,2,no,yes,yes,no,no,yes,yes,5,3,1,peak,45,California,Asian,15,100,87,85.76,0,0,no,yes,0,medium
ID-1642,Male,15,Rural,greater than 3,Together,primary (5th-9th grade),primary (5th-9th grade),other,health,father,3,3,1,no,no,no,no,no,no,yes,2,5,2,poor,9,Florida,Hispanic,50,52,77,81.32,0,1,no,yes,0,medium
ID-2099,Male,16,Rural,greater than 3,Together,higher education,none,at_home,other,other,2,2,1,no,yes,no,no,yes,no,no,4,5,1,good,4,Texas,African American,93,24,75,82.21,0,1,yes,yes,4,high
ID-394,Male,19,Rural,greater than 3,Apart,primary (5th-9th grade),primary (4th grade),at_home,at_home,mother,4,2,3,yes,no,no,yes,no,no,yes,3,3,3,fair,74,California,Hispanic,54,21,15,94.72,3,1,yes,yes,1,medium
ID-2631,Male,17,Rural,greater than 3,Together,primary (5th-9th grade),secondary,teacher,teacher,other,2,4,1,no,no,no,yes,no,no,yes,5,1,3,good,60,California,Hispanic,36,36,94,94.37,2,0,yes,yes,3,high
ID-687,Male,17,Rural,greater than 3,Together,primary (5th-9th grade),primary (4th grade),services,teacher,other,3,1,2,yes,yes,no,yes,yes,no,no,2,1,4,excellent,19,Texas,Hispanic,24,0,29,94.84,1,0,no,no,4,medium
ID-3383,Male,15,Rural,greater than 3,Apart,none,primary (5th-9th grade),other,services,other,2,1,4,no,no,yes,yes,yes,no,yes,3,1,3,excellent,9,Florida,African American,27,31,21,95.44,2,1,no,yes,0,medium
ID-3611,Male,17,Rural,greater than 3,Apart,higher education,primary (5th-9th grade),other,other,mother,4,3,1,yes,yes,yes,yes,yes,no,yes,3,5,1,fair,88,Florida,African American,23,78,49,72.08,3,1,yes,yes,2,high
ID-189,Male,15,Rural,greater than 3,Together,none,higher education,at_home,other,other,4,2,4,no,yes,no,no,yes,no,yes,5,5,5,fair,7,California,Other,97,47,98,92.69,2,1,no,no,4,high
ID-1824,Male,15,Rural,greater than 3,Together,primary (4th grade),primary (5th-9th grade),teacher,health,other,3,4,1,no,no,yes,yes,yes,yes,yes,3,3,3,fair,19,California,African American,20,77,16,88.33,1,1,yes,yes,0,medium
ID-1683,Male,16,Rural,greater than 3,Apart,none,primary (5th-9th grade),teacher,teacher,father,1,3,4,no,no,yes,no,yes,yes,no,1,3,1,good,73,California,White,10,6,38,77.61,0,1,yes,no,0,high
ID-3023,Male,17,Rural,greater than 3,Together,primary (5th-9th grade),primary (5th-9th grade),services,at_home,father,3,2,2,yes,no,yes,yes,no,yes,yes,2,1,3,poor,88,Florida,African American,52,66,87,87.78,1,0,yes,no,2,low
ID-4233,Male,15,Rural,greater than 3,Apart,primary (4th grade),higher education,health,at_home,other,1,4,1,yes,yes,no,no,no,yes,no,3,4,4,poor,46,California,Other,90,65,41,90.52,0,0,yes,yes,3,medium
ID-1798,Male,16,Rural,greater than 3,Together,secondary,higher education,other,health,father,2,4,2,no,no,no,no,no,yes,yes,3,5,5,fair,93,California,African American,72,56,89,87.13,3,1,yes,no,4,medium
ID-3261,Male,18,Rural,greater than 3,Apart,none,none,services,teacher,mother,2,3,1,no,no,no,yes,yes,no,yes,4,3,5,excellent,7,Texas,White,15,35,22,80.58,1,0,no,no,2,high
ID-2376,Male,16,Rural,greater than 3,Apart,higher education,primary (5th-9th grade),at_home,teacher,other,1,3,2,yes,no,no,yes,yes,yes,no,4,3,5,peak,3,Florida,African American,10,92,68,77.34,3,0,no,no,0,medium
ID-4076,Male,16,Rural,greater than 3,Together,primary (4th grade),none,other,teacher,father,2,1,4,no,no,yes,yes,no,no,yes,4,2,2,excellent,64,Texas,Other,13,73,63,72.59,2,0,no,no,4,low
ID-1330,Male,15,Rural,greater than 3,Together,higher education,higher education,teacher,other,mother,2,1,1,yes,yes,no,yes,yes,yes,yes,1,5,1,peak,36,Florida,White,42,12,8,71.71,3,0,yes,no,0,medium
ID-3187,Male,19,Rural,greater than 3,Together,secondary,secondary,health,other,other,4,2,2,yes,no,no,no,no,no,yes,5,4,3,peak,51,California,Other,78,82,97,80.57,1,1,yes,yes,2,low
ID-1614,Male,19,Rural,greater than 3,Apart,secondary,primary (4th grade),at_home,other,mother,3,3,3,no,no,yes,yes,no,no,no,4,1,3,excellent,7,California,Asian,85,43,100,77.1,2,0,no,yes,1,medium
ID-183,Male,19,Rural,greater than 3,Together,none,none,services,other,father,3,3,1,yes,no,yes,yes,no,no,no,1,4,5,excellent,34,California,Hispanic,41,81,7,84.84,3,1,no,no,1,low
ID-4533,Male,16,Rural,greater than 3,Apart,primary (4th grade),none,services,health,other,3,4,2,yes,yes,no,no,no,no,no,1,1,4,peak,24,Florida,Other,85,61,63,86.91,1,0,no,yes,1,medium
ID-3541,Male,15,Rural,greater than 3,Apart,primary (4th grade),higher education,other,at_home,father,2,4,1,yes,yes,yes,no,yes,yes,yes,4,1,3,good,39,Texas,Asian,88,67,39,81.39,3,0,yes,yes,1,high
ID-3980,Male,17,Rural,greater than 3,Together,none,primary (4th grade),health,services,mother,1,4,2,no,no,yes,no,no,no,yes,5,1,5,excellent,27,California,African American,85,46,14,81.4,1,0,no,no,4,medium
ID-3957,Male,16,Rural,greater than 3,Apart,higher education,primary (4th grade),at_home,other,father,3,1,1,yes,no,no,yes,no,yes,yes,4,4,2,fair,66,Florida,White,66,29,89,92.45,0,0,yes,no,1,high
ID-1845,Male,16,Rural,greater than 3,Apart,secondary,primary (5th-9th grade),health,services,mother,3,2,4,no,yes,no,no,no,no,yes,1,3,1,excellent,65,Texas,Other,29,72,88,70.18,1,1,no,no,1,medium
ID-1766,Male,15,Rural,greater than 3,Together,secondary,primary (4th grade),other,services,father,3,3,2,no,no,yes,no,no,yes,no,2,2,5,good,56,Texas,White,64,34,81,99.93,3,0,no,yes,4,low
ID-128,Male,18,Rural,greater than 3,Apart,secondary,higher education,health,at_home,father,2,3,2,yes,yes,yes,no,no,no,yes,4,1,2,fair,6,Florida,Asian,44,50,11,83.23,0,1,no,yes,2,low
ID-4121,Male,16,Rural,greater than 3,Together,higher education,none,health,at_home,father,1,4,2,no,yes,no,yes,yes,no,no,5,5,1,good,22,Texas,Other,2,52,15,87.62,3,0,no,yes,3,high
ID-138,Male,18,Rural,greater than 3,Together,higher education,secondary,health,teacher,father,1,1,1,yes,no,no,no,no,yes,yes,4,5,4,poor,43,California,African American,46,100,27,77.31,2,1,yes,no,2,high
ID-3699,Male,18,Rural,greater than 3,Together,higher education,none,services,health,other,1,1,1,yes,yes,no,no,yes,yes,yes,4,5,5,peak,81,California,African American,80,9,59,76.29,3,1,yes,yes,4,low
ID-4812,Male,19,Rural,greater than 3,Apart,secondary,higher education,services,other,other,1,3,1,yes,yes,yes,no,no,yes,yes,5,1,3,peak,83,California,African American,96,42,27,90.18,0,0,no,no,2,medium
ID-215,Male,15,Rural,greater than 3,Apart,primary (4th grade),secondary,health,health,other,3,2,1,no,yes,no,yes,no,no,yes,2,5,4,good,7,Florida,Hispanic,76,0,23,99.18,0,1,no,yes,1,low
ID-1825,Male,18,Rural,greater than 3,Together,higher education,primary (4th grade),other,at_home,mother,1,1,2,yes,no,no,yes,yes,no,no,3,3,1,peak,29,Texas,African American,60,1,2,97.25,3,1,no,no,1,low
ID-4582,Male,15,Rural,greater than 3,Together,primary (5th-9th grade),higher education,health,other,father,4,2,3,no,yes,yes,no,yes,yes,yes,5,4,5,poor,27,Texas,Hispanic,55,100,22,97.95,0,1,no,no,4,medium
ID-3991,Male,19,Rural,greater than 3,Apart,none,primary (5th-9th grade),services,health,mother,3,2,3,yes,no,yes,no,no,yes,yes,5,1,1,fair,18,Texas,Other,7,4,81,85.24,1,0,yes,yes,3,medium
ID-1676,Male,15,Rural,greater than 3,Together,higher education,none,other,services,mother,3,2,4,yes,no,yes,no,no,yes,yes,5,3,4,excellent,1,California,Other,31,31,97,80.77,1,1,no,no,1,low
ID-3917,Male,16,Rural,greater than 3,Together,higher education,secondary,services,health,other,1,4,3,yes,yes,no,yes,yes,no,yes,2,2,3,excellent,44,Florida,Asian,56,94,89,92.98,3,1,no,yes,3,medium
ID-4120,Male,18,Rural,greater than 3,Together,primary (5th-9th grade),primary (5th-9th grade),services,health,other,2,3,4,no,no,no,yes,yes,no,yes,4,2,1,excellent,90,Texas,Asian,25,38,49,86.27,2,1,yes,no,1,high
ID-3603,Male,15,Rural,greater than 3,Apart,primary (5th-9th grade),higher education,services,health,other,2,4,4,no,yes,no,yes,no,no,yes,5,3,1,good,44,Texas,White,69,27,60,94.39,3,0,no,yes,4,high
ID-898,Male,17,Rural,greater than 3,Together,higher education,primary (5th-9th grade),teacher,other,mother,3,3,4,no,yes,yes,yes,no,no,no,1,3,4,fair,51,Texas,Other,75,70,2,90.97,3,0,yes,no,0,low
ID-1501,Male,15,Rural,greater than 3,Apart,secondary,primary (5th-9th grade),health,health,mother,1,2,2,no,no,no,no,yes,no,no,3,5,3,peak,44,Florida,White,7,50,33,80.91,3,0,yes,no,0,high
ID-150,Male,18,Rural,greater than 3,Apart,higher education,primary (5th-9th grade),health,services,father,2,3,3,yes,yes,yes,yes,yes,no,yes,1,4,2,good,76,Florida,Asian,92,1,28,72.05,3,0,no,no,3,medium
ID-4255,Male,19,Rural,greater than 3,Apart,none,primary (5th-9th grade),services,services,mother,1,1,4,no,no,yes,yes,no,no,no,5,3,2,poor,11,California,White,19,74,85,78.84,3,0,yes,no,4,low
ID-1226,Male,19,Rural,greater than 3,Apart,primary (5th-9th grade),higher education,other,health,father,3,4,4,no,yes,no,no,no,no,no,2,1,5,excellent,16,Florida,Asian,12,47,90,94.92,2,1,yes,yes,0,medium
ID-1751,Male,18,Rural,greater than 3,Together,primary (5th-9th grade),none,teacher,services,mother,1,1,2,yes,no,yes,yes,yes,yes,no,2,2,1,excellent,55,Texas,Hispanic,44,82,44,83.84,2,1,no,yes,3,low
ID-2758,Male,16,Rural,greater than 3,Together,none,secondary,services,teacher,other,1,2,3,yes,yes,yes,no,yes,yes,no,5,1,2,excellent,32,Florida,Asian,7,26,91,94.64,2,1,yes,no,1,medium
